ML Catalog Number,Format,Scientific Name,Common Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Elevation (m),Age/Sex,Behaviors,Playback,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed?,Air Temp(ºC),Water Temp(ºC),Media notes,Observation Details,Class,Order,Family,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2 Display Name,Recordist 2 Profile URL,Average Community Rating,Number of Ratings,Asset State,Asset Tags,Contributor Profile URL,Original Image Height,Original Image Width,Specimen Page URL,eBird Checklist URL,ebird Species URL,isInternalUser,mediaDownloadUrl,report_as
278694271,Photo,Setophaga coronata auduboni,Yellow-rumped Warbler (Audubon's),,Robert Raffel,10/20/2020,2020,10,20,1609,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75158321,,,,,"Throat appears white, however, plain face lacking auricular markings and supercilium leads me to believe this is an ""Audubon's"".",,,,Setophaga coronata,audwar,Group,32860,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2213,3129,https://macaulaylibrary.org/asset/278694271,https://ebird.org/view/checklist/S75158321,https://ebird.org/species/yerwar,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,yerwar
278694261,Photo,Setophaga coronata auduboni,Yellow-rumped Warbler (Audubon's),,Robert Raffel,10/20/2020,2020,10,20,1609,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75158321,,,,,"Throat appears white, however, plain face lacking auricular markings and supercilium leads me to believe this is an ""Audubon's"".",,,,Setophaga coronata,audwar,Group,32860,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2173,3072,https://macaulaylibrary.org/asset/278694261,https://ebird.org/view/checklist/S75158321,https://ebird.org/species/yerwar,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,yerwar
278694251,Photo,Setophaga coronata auduboni,Yellow-rumped Warbler (Audubon's),,Robert Raffel,10/20/2020,2020,10,20,1609,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75158321,,,,,"Throat appears white, however, plain face lacking auricular markings and supercilium leads me to believe this is an ""Audubon's"".",,,,Setophaga coronata,audwar,Group,32860,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2386,3374,https://macaulaylibrary.org/asset/278694251,https://ebird.org/view/checklist/S75158321,https://ebird.org/species/yerwar,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,yerwar
278694181,Photo,Setophaga coronata auduboni,Yellow-rumped Warbler (Audubon's),,Robert Raffel,10/20/2020,2020,10,20,1609,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75158321,,,,,"Throat appears white, however, plain face lacking auricular markings and supercilium leads me to believe this is an ""Audubon's"".",,,,Setophaga coronata,audwar,Group,32860,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2051,2900,https://macaulaylibrary.org/asset/278694181,https://ebird.org/view/checklist/S75158321,https://ebird.org/species/yerwar,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,yerwar
278694081,Photo,Haemorhous mexicanus,House Finch,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Haemorhous mexicanus,houfin,Species,31084,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2946,4165,https://macaulaylibrary.org/asset/278694081,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/houfin,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,houfin
278694071,Photo,Haemorhous mexicanus,House Finch,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Haemorhous mexicanus,houfin,Species,31084,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2919,4128,https://macaulaylibrary.org/asset/278694071,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/houfin,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,houfin
278694061,Photo,Spinus psaltria,Lesser Goldfinch,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Spinus psaltria,lesgol,Species,31375,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2045,2892,https://macaulaylibrary.org/asset/278694061,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/lesgol,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,lesgol
278694051,Photo,Haemorhous mexicanus,House Finch,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Haemorhous mexicanus,houfin,Species,31084,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2867,4054,https://macaulaylibrary.org/asset/278694051,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/houfin,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,houfin
278694041,Photo,Spinus psaltria,Lesser Goldfinch,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Spinus psaltria,lesgol,Species,31375,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1553,2196,https://macaulaylibrary.org/asset/278694041,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/lesgol,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,lesgol
278694031,Photo,Haemorhous mexicanus,House Finch,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Haemorhous mexicanus,houfin,Species,31084,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2191,3098,https://macaulaylibrary.org/asset/278694031,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/houfin,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,houfin
278694021,Photo,Haemorhous mexicanus,House Finch,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Haemorhous mexicanus,houfin,Species,31084,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2024,2862,https://macaulaylibrary.org/asset/278694021,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/houfin,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,houfin
278693951,Photo,Catharus guttatus,Hermit Thrush,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Catharus guttatus,herthr,Species,27235,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2812,3976,https://macaulaylibrary.org/asset/278693951,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/herthr,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,herthr
278693921,Photo,Catharus guttatus,Hermit Thrush,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Catharus guttatus,herthr,Species,27235,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2864,4050,https://macaulaylibrary.org/asset/278693921,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/herthr,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,herthr
278693901,Photo,Catharus guttatus,Hermit Thrush,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Catharus guttatus,herthr,Species,27235,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2415,3415,https://macaulaylibrary.org/asset/278693901,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/herthr,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,herthr
278693751,Photo,Dryobates pubescens,Downy Woodpecker,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Dryobates pubescens,dowwoo,Species,10805,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2490,3520,https://macaulaylibrary.org/asset/278693751,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/dowwoo,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,dowwoo
278693741,Photo,Dryobates pubescens,Downy Woodpecker,,Robert Raffel,10/19/2020,2020,10,19,901,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75097996,,,,,,,,,Dryobates pubescens,dowwoo,Species,10805,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1567,2216,https://macaulaylibrary.org/asset/278693741,https://ebird.org/view/checklist/S75097996,https://ebird.org/species/dowwoo,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,dowwoo
278664141,Photo,Setophaga townsendi,Townsend's Warbler,,Robert Raffel,11/5/2020,2020,11,5,819,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75865526,,,,,,,,,Setophaga townsendi,towwar,Species,32897,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2317,3276,https://macaulaylibrary.org/asset/278664141,https://ebird.org/view/checklist/S75865526,https://ebird.org/species/towwar,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,towwar
278664111,Photo,Setophaga townsendi,Townsend's Warbler,,Robert Raffel,11/5/2020,2020,11,5,819,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75865526,,,,,,,,,Setophaga townsendi,towwar,Species,32897,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2018,2853,https://macaulaylibrary.org/asset/278664111,https://ebird.org/view/checklist/S75865526,https://ebird.org/species/towwar,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,towwar
278662961,Photo,Sayornis saya,Say's Phoebe,,Robert Raffel,11/8/2020,2020,11,8,701,United States,US-CA-013,California,Contra Costa,Old San Pablo Trail,37.9055,-122.2186,,,,Unspecified,,,,,,,,S76006010,,,,,,,,,Sayornis saya,saypho,Species,16235,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1870,2644,https://macaulaylibrary.org/asset/278662961,https://ebird.org/view/checklist/S76006010,https://ebird.org/species/saypho,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,saypho
278662841,Photo,Haliaeetus leucocephalus,Bald Eagle,,Robert Raffel,11/8/2020,2020,11,8,701,United States,US-CA-013,California,Contra Costa,Old San Pablo Trail,37.9055,-122.2186,,,,Unspecified,,,,,,,,S76006010,,,,,Adult pair.,,,,Haliaeetus leucocephalus,baleag,Species,7885,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,590,834,https://macaulaylibrary.org/asset/278662841,https://ebird.org/view/checklist/S76006010,https://ebird.org/species/baleag,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,baleag
278662811,Photo,Branta canadensis,Canada Goose,,Robert Raffel,11/8/2020,2020,11,8,701,United States,US-CA-013,California,Contra Costa,Old San Pablo Trail,37.9055,-122.2186,,,,Unspecified,,,,,,,,S76006010,,,,,,,,,Branta canadensis,cangoo,Species,297,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2858,4041,https://macaulaylibrary.org/asset/278662811,https://ebird.org/view/checklist/S76006010,https://ebird.org/species/cangoo,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,cangoo
278662771,Photo,Mergus merganser,Common Merganser,,Robert Raffel,11/8/2020,2020,11,8,701,United States,US-CA-013,California,Contra Costa,Old San Pablo Trail,37.9055,-122.2186,,,,Unspecified,,,,,,,,S76006010,,,,,,,,,Mergus merganser,commer,Species,658,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1351,1910,https://macaulaylibrary.org/asset/278662771,https://ebird.org/view/checklist/S76006010,https://ebird.org/species/commer,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,commer
278662761,Photo,Mergus merganser,Common Merganser,,Robert Raffel,11/8/2020,2020,11,8,701,United States,US-CA-013,California,Contra Costa,Old San Pablo Trail,37.9055,-122.2186,,,,Unspecified,,,,,,,,S76006010,,,,,,,,,Mergus merganser,commer,Species,658,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1072,1516,https://macaulaylibrary.org/asset/278662761,https://ebird.org/view/checklist/S76006010,https://ebird.org/species/commer,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,commer
278662751,Photo,Mergus merganser,Common Merganser,,Robert Raffel,11/8/2020,2020,11,8,701,United States,US-CA-013,California,Contra Costa,Old San Pablo Trail,37.9055,-122.2186,,,,Unspecified,,,,,,,,S76006010,,,,,,,,,Mergus merganser,commer,Species,658,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,744,1052,https://macaulaylibrary.org/asset/278662751,https://ebird.org/view/checklist/S76006010,https://ebird.org/species/commer,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,commer
277852771,Photo,Haemorhous mexicanus,House Finch,,Robert Raffel,11/5/2020,2020,11,5,819,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75865526,,,,,,,,,Haemorhous mexicanus,houfin,Species,31084,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2502,3537,https://macaulaylibrary.org/asset/277852771,https://ebird.org/view/checklist/S75865526,https://ebird.org/species/houfin,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,houfin
277852711,Photo,Haemorhous mexicanus,House Finch,,Robert Raffel,11/5/2020,2020,11,5,819,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75865526,,,,,,,,,Haemorhous mexicanus,houfin,Species,31084,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2648,3744,https://macaulaylibrary.org/asset/277852711,https://ebird.org/view/checklist/S75865526,https://ebird.org/species/houfin,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,houfin
277852701,Photo,Haemorhous mexicanus,House Finch,,Robert Raffel,11/5/2020,2020,11,5,819,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75865526,,,,,,,,,Haemorhous mexicanus,houfin,Species,31084,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2630,3718,https://macaulaylibrary.org/asset/277852701,https://ebird.org/view/checklist/S75865526,https://ebird.org/species/houfin,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,houfin
277852571,Photo,Spinus psaltria,Lesser Goldfinch,,Robert Raffel,11/5/2020,2020,11,5,819,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75865526,,,,,,,,,Spinus psaltria,lesgol,Species,31375,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2779,3929,https://macaulaylibrary.org/asset/277852571,https://ebird.org/view/checklist/S75865526,https://ebird.org/species/lesgol,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,lesgol
277852541,Photo,Spinus psaltria,Lesser Goldfinch,,Robert Raffel,11/5/2020,2020,11,5,819,United States,US-CA-013,California,Contra Costa,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",37.9065,-122.0851,,,,Unspecified,,,,,,,,S75865526,,,,,,,,,Spinus psaltria,lesgol,Species,31375,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2018,2853,https://macaulaylibrary.org/asset/277852541,https://ebird.org/view/checklist/S75865526,https://ebird.org/species/lesgol,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,lesgol
277362191,Photo,Zonotrichia leucophrys,White-crowned Sparrow,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Zonotrichia leucophrys,whcspa,Species,31930,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2106,2977,https://macaulaylibrary.org/asset/277362191,,https://ebird.org/species/whcspa,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,whcspa
277362171,Photo,Zonotrichia leucophrys,White-crowned Sparrow,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Zonotrichia leucophrys,whcspa,Species,31930,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2173,3072,https://macaulaylibrary.org/asset/277362171,,https://ebird.org/species/whcspa,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,whcspa
277362021,Photo,Junco hyemalis,Dark-eyed Junco,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Junco hyemalis,daejun,Species,31867,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1972,2788,https://macaulaylibrary.org/asset/277362021,,https://ebird.org/species/daejun,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,daejun
277361851,Photo,Anthus rubescens,American Pipit,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Anthus rubescens,amepip,Species,30667,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1680,2375,https://macaulaylibrary.org/asset/277361851,,https://ebird.org/species/amepip,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,amepip
277361841,Photo,Anthus rubescens,American Pipit,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Anthus rubescens,amepip,Species,30667,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1549,2190,https://macaulaylibrary.org/asset/277361841,,https://ebird.org/species/amepip,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,amepip
277361791,Photo,Sitta canadensis,Red-breasted Nuthatch,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Sitta canadensis,rebnut,Species,25870,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1506,2129,https://macaulaylibrary.org/asset/277361791,,https://ebird.org/species/rebnut,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,rebnut
277361751,Photo,Sitta canadensis,Red-breasted Nuthatch,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Sitta canadensis,rebnut,Species,25870,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1485,2100,https://macaulaylibrary.org/asset/277361751,,https://ebird.org/species/rebnut,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,rebnut
277361711,Photo,Poecile gambeli,Mountain Chickadee,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Poecile gambeli,mouchi,Species,21144,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1999,2826,https://macaulaylibrary.org/asset/277361711,,https://ebird.org/species/mouchi,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,mouchi
277361701,Photo,Poecile gambeli,Mountain Chickadee,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Poecile gambeli,mouchi,Species,21144,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1412,1996,https://macaulaylibrary.org/asset/277361701,,https://ebird.org/species/mouchi,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,mouchi
277353751,Photo,Sayornis saya,Say's Phoebe,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Sayornis saya,saypho,Species,16235,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1485,2100,https://macaulaylibrary.org/asset/277353751,,https://ebird.org/species/saypho,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,saypho
277353671,Photo,Dryobates albolarvatus,White-headed Woodpecker,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Dryobates albolarvatus,whhwoo,Species,10855,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2267,3205,https://macaulaylibrary.org/asset/277353671,,https://ebird.org/species/whhwoo,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,whhwoo
277353631,Photo,Falco sparverius,American Kestrel,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Falco sparverius,amekes,Species,11407,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,1586,2242,https://macaulaylibrary.org/asset/277353631,,https://ebird.org/species/amekes,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,amekes
277353621,Photo,Dryobates albolarvatus,White-headed Woodpecker,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Dryobates albolarvatus,whhwoo,Species,10855,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2278,3221,https://macaulaylibrary.org/asset/277353621,,https://ebird.org/species/whhwoo,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,whhwoo
277353591,Photo,Strix nebulosa,Great Gray Owl,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Strix nebulosa,grgowl,Species,8717,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2556,3614,https://macaulaylibrary.org/asset/277353591,,https://ebird.org/species/grgowl,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,grgowl
277353581,Photo,Dryobates albolarvatus,White-headed Woodpecker,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Dryobates albolarvatus,whhwoo,Species,10855,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2392,3382,https://macaulaylibrary.org/asset/277353581,,https://ebird.org/species/whhwoo,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,whhwoo
277353531,Photo,Strix nebulosa,Great Gray Owl,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Strix nebulosa,grgowl,Species,8717,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2613,3695,https://macaulaylibrary.org/asset/277353531,,https://ebird.org/species/grgowl,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,grgowl
277353501,Photo,Strix nebulosa,Great Gray Owl,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Strix nebulosa,grgowl,Species,8717,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2745,3882,https://macaulaylibrary.org/asset/277353501,,https://ebird.org/species/grgowl,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,grgowl
277353471,Photo,Strix nebulosa,Great Gray Owl,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Strix nebulosa,grgowl,Species,8717,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2800,3959,https://macaulaylibrary.org/asset/277353471,,https://ebird.org/species/grgowl,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,grgowl
277353441,Photo,Strix nebulosa,Great Gray Owl,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Strix nebulosa,grgowl,Species,8717,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2623,3709,https://macaulaylibrary.org/asset/277353441,,https://ebird.org/species/grgowl,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,grgowl
277353411,Photo,Strix nebulosa,Great Gray Owl,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Strix nebulosa,grgowl,Species,8717,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2462,3481,https://macaulaylibrary.org/asset/277353411,,https://ebird.org/species/grgowl,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,grgowl
277353401,Photo,Strix nebulosa,Great Gray Owl,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Strix nebulosa,grgowl,Species,8717,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2258,3192,https://macaulaylibrary.org/asset/277353401,,https://ebird.org/species/grgowl,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,grgowl
277353381,Photo,Strix nebulosa,Great Gray Owl,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Strix nebulosa,grgowl,Species,8717,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2763,3907,https://macaulaylibrary.org/asset/277353381,,https://ebird.org/species/grgowl,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,grgowl
277353351,Photo,Strix nebulosa,Great Gray Owl,,Robert Raffel,,,,,,United States,US-CA-109,California,Tuolumne,,,,,,,Unspecified,,,,,,,,,X,,,,,,,,Strix nebulosa,grgowl,Species,8717,,,0,0,committed,,https://ebird.org/profile/ODExMjE3,2497,3530,https://macaulaylibrary.org/asset/277353351,,https://ebird.org/species/grgowl,FALSE,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/,grgowl
